Subject-Type	Subject-Type Count	Subject-Type Distinct Count	Property	Object-Type	Object-Type Count	Object-Type tDistinct_count
http://mo-ld.org/resource/zebrafishmine_BioEntity	97593	35496	mine_voc:\nhasTranscript	mold_res:\nzebrafishmine_Transcript	97593	43322
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	97593	35496	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_Transcript	97593	43322
mold_res:\nzebrafishmine_Gene	97576	97576	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	97576	97557
mold_res:\nzebrafishmine_Image	96656	96656	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	96656	96656
http://mo-ld.org/resource/zebrafishmine_Figure	96550	59731	mine_voc:\nhasImage	mold_res:\nzebrafishmine_Image	96550	96550
http://mo-ld.org/resource/zebrafishmine_Image	96550	96550	mine_voc:\nhasFigure	http://mo-ld.org/resource/zebrafishmine_Figure	96550	59731
mold_res:\nzebrafishmine_Reagent	91130	65616	mine_voc:\nhasDataSet	http://mo-ld.org/resource/zebrafishmine_DataSet	91130	5
http://mo-ld.org/resource/zebrafishmine_DataSet	91130	5	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Reagent	91130	65616
mold_res:\nzebrafishmine_PointMutation	90459	15177	mine_voc:\nhasDataSet	http://mo-ld.org/resource/zebrafishmine_DataSet	90459	8
http://mo-ld.org/resource/zebrafishmine_DataSet	90459	8	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_PointMutation	90459	15177
http://mo-ld.org/resource/zebrafishmine_Homologue	88140	88140	mine_voc:\nhasProtein	http://mo-ld.org/resource/zebrafishmine_BioEntity	88140	22939
http://mo-ld.org/resource/zebrafishmine_Homologue	88140	88140	mine_voc:\nhasProtein	mold_res:\nzebrafishmine_Protein	88140	22939
http://mo-ld.org/resource/zebrafishmine_OntologyRelation	86662	43331	mine_voc:\nhasOntologyTerm	mold_res:\nzebrafishmine_DOTerm	86662	6874
http://mo-ld.org/resource/zebrafishmine_DOTerm	86662	6874	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/zebrafishmine_OntologyRelation	86662	43331
http://mo-ld.org/resource/zebrafishmine_Publication	85101	8815	mine_voc:\nhasFigure	http://mo-ld.org/resource/zebrafishmine_Figure	85101	85101
http://mo-ld.org/resource/zebrafishmine_Figure	85101	85101	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	85101	85101
http://mo-ld.org/resource/zebrafishmine_Figure	85101	85101	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	85101	8815
http://mo-ld.org/resource/zebrafishmine_Figure	85073	85073	mine_voc:\nhasLabel	mine_type:\nLabel	85073	5725
http://mo-ld.org/resource/zebrafishmine_Publication	78085	4831	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Reagent	78085	64326
http://mo-ld.org/resource/zebrafishmine_Reagent	78085	64326	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	78085	4831
mold_res:\nzebrafishmine_Protein	76931	76931	mine_voc:\nhasDataSet	http://mo-ld.org/resource/zebrafishmine_DataSet	76931	2
http://mo-ld.org/resource/zebrafishmine_DataSet	76931	2	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Protein	76931	76931
http://mo-ld.org/resource/zebrafishmine_Protein	76931	76931	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	76931	63753
http://mo-ld.org/resource/zebrafishmine_Publication	74592	4816	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Insertion	74592	21795
http://mo-ld.org/resource/zebrafishmine_Insertion	74592	21795	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	74592	4816
http://mo-ld.org/resource/zebrafishmine_Publication	74167	4618	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_TransgenicInsertion	74167	21712
http://mo-ld.org/resource/zebrafishmine_TransgenicInsertion	74167	21712	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	74167	4618
http://mo-ld.org/resource/zebrafishmine_Synonym	72783	72783	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	72783	30028
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	72783	30028	mine_voc:\nhasSynonym	http://mo-ld.org/resource/zebrafishmine_Synonym	72783	72783
http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290	mine_voc:\nhasRNAClone	http://mo-ld.org/resource/zebrafishmine_Clone	71290	9889
http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290	mine_voc:\nhasRNAClone	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	71290	9889
http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290	mine_voc:\nhasRNAClone	http://mo-ld.org/resource/zebrafishmine_RNAClone	71290	9889
http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290	mine_voc:\nhasRNAClone	http://mo-ld.org/resource/zebrafishmine_Reagent	71290	9889
http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290	mine_voc:\nhasRNAClone	http://mo-ld.org/resource/zebrafishmine_BioEntity	71290	9889
http://mo-ld.org/resource/zebrafishmine_Reagent	71290	9889	mine_voc:\nhasExpression	http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290
http://mo-ld.org/resource/zebrafishmine_Clone	71290	9889	mine_voc:\nhasExpression	http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290
http://mo-ld.org/resource/zebrafishmine_RNAClone	71290	9889	mine_voc:\nhasExpression	http://mo-ld.org/resource/zebrafishmine_Expression	71290	71290
http://mo-ld.org/resource/zebrafishmine_BioEntity	69025	23197	mine_voc:\nhasProtein	http://mo-ld.org/resource/zebrafishmine_BioEntity	69025	69010
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	69025	23197	mine_voc:\nhasProtein	http://mo-ld.org/resource/zebrafishmine_BioEntity	69025	69010
http://mo-ld.org/resource/zebrafishmine_BioEntity	69025	23197	mine_voc:\nhasProtein	http://mo-ld.org/resource/zebrafishmine_Protein	69025	69010
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	69025	23197	mine_voc:\nhasProtein	http://mo-ld.org/resource/zebrafishmine_Protein	69025	69010
http://mo-ld.org/resource/zebrafishmine_Protein	69015	69000	mine_voc:\nhasGene	http://mo-ld.org/resource/zebrafishmine_BioEntity	69015	23190
http://mo-ld.org/resource/zebrafishmine_Protein	69015	69000	mine_voc:\nhasGene	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	69015	23190
http://mo-ld.org/resource/zebrafishmine_Protein	69015	69000	mine_voc:\nhasGene	http://mo-ld.org/resource/zebrafishmine_Gene	69015	23190
http://mo-ld.org/resource/zebrafishmine_Gene	69015	23190	mine_voc:\nhasProtein	http://mo-ld.org/resource/zebrafishmine_BioEntity	69015	69000
http://mo-ld.org/resource/zebrafishmine_Gene	69015	23190	mine_voc:\nhasProtein	http://mo-ld.org/resource/zebrafishmine_Protein	69015	69000
http://mo-ld.org/resource/zebrafishmine_Reagent	65616	65616	mine_voc:\nhasOrganism	http://mo-ld.org/resource/zebrafishmine_Organism	65616	1
mold_res:\nzebrafishmine_Reagent	65615	65615	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	65615	65615
http://mo-ld.org/resource/zebrafishmine_Reagent	65615	65615	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	65615	65615
http://mo-ld.org/resource/zebrafishmine_BioEntity	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_Clone	63794	10771
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_BioEntity	63794	10771
http://mo-ld.org/resource/zebrafishmine_BioEntity	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_BioEntity	63794	10771
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	63794	10771
http://mo-ld.org/resource/zebrafishmine_BioEntity	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_Reagent	63794	10771
http://mo-ld.org/resource/zebrafishmine_BioEntity	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	63794	10771
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_Clone	63794	10771
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	63794	50853	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_Reagent	63794	10771
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	63222	50434	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_DNAClone	63222	10452
http://mo-ld.org/resource/zebrafishmine_BioEntity	63222	50434	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_DNAClone	63222	10452
mold_res:\nzebrafishmine_Clone	62814	52910	mine_voc:\nhasDataSet	http://mo-ld.org/resource/zebrafishmine_DataSet	62814	3
http://mo-ld.org/resource/zebrafishmine_DataSet	62814	3	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Clone	62814	52910
http://mo-ld.org/resource/zebrafishmine_Publication	58999	231	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Clone	58999	51627
http://mo-ld.org/resource/zebrafishmine_Clone	58999	51627	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	58999	231
http://mo-ld.org/resource/zebrafishmine_CrossReference	57909	57909	mine_voc:\nhasBioEntity	mold_res:\nzebrafishmine_RNAClone	57909	38886
http://mo-ld.org/resource/zebrafishmine_RNAClone	57909	38886	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/zebrafishmine_CrossReference	57909	57909
http://mo-ld.org/resource/zebrafishmine_OntologyTerm	56789	56789	mine_voc:\nhasIdentifier	http://mo-ld.org/mine_type:Identifier	56789	56634
http://mo-ld.org/resource/zebrafishmine_OntologyTerm	55993	55993	mine_voc:\nhasObsolete	mine_type:\nObsolete	55993	1
http://mo-ld.org/resource/zebrafishmine_Reagent	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_BioEntity	54273	42743
mold_res:\nzebrafishmine_Clone	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_BioEntity	54273	42743
mold_res:\nzebrafishmine_DNAClone	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_BioEntity	54273	42743
http://mo-ld.org/resource/zebrafishmine_Reagent	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	54273	42743
http://mo-ld.org/resource/zebrafishmine_Clone	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	54273	42743
http://mo-ld.org/resource/zebrafishmine_DNAClone	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	54273	42743
http://mo-ld.org/resource/zebrafishmine_Reagent	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743
http://mo-ld.org/resource/zebrafishmine_Clone	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743
http://mo-ld.org/resource/zebrafishmine_DNAClone	54273	9862	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743
http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_BioEntity	54273	9862
http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_Clone	54273	9862
http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_DNAClone	54273	9862
http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	54273	9862
http://mo-ld.org/resource/zebrafishmine_Transcript	54273	42743	mine_voc:\nhasClone	http://mo-ld.org/resource/zebrafishmine_Reagent	54273	9862
http://mo-ld.org/resource/zebrafishmine_OntologyTerm	54061	54061	mine_voc:\nhasOntology	mold_res:\nzebrafishmine_Ontology	54061	6
http://mo-ld.org/resource/zebrafishmine_Synonym	53259	53259	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Protein	53259	53259
http://mo-ld.org/resource/zebrafishmine_BioEntity	53259	53259	mine_voc:\nhasPrimaryAccession	mine_type:\nPrimaryAccession	53259	53259
http://mo-ld.org/resource/zebrafishmine_Protein	53259	53259	mine_voc:\nhasPrimaryAccession	http://mo-ld.org/mine_type:PrimaryAccession	53259	53259
http://mo-ld.org/resource/zebrafishmine_Protein	53259	53259	mine_voc:\nhasOrganism	http://mo-ld.org/resource/zebrafishmine_Organism	53259	1
http://mo-ld.org/resource/zebrafishmine_Protein	53259	53259	mine_voc:\nhasSynonym	http://mo-ld.org/resource/zebrafishmine_Synonym	53259	53259
mold_res:\nzebrafishmine_Clone	52910	52910	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	52910	52910
http://mo-ld.org/resource/zebrafishmine_Clone	52910	52910	mine_voc:\nhasOrganism	http://mo-ld.org/resource/zebrafishmine_Organism	52910	1
http://mo-ld.org/resource/zebrafishmine_Clone	52910	52910	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	52910	52910
http://mo-ld.org/resource/zebrafishmine_OntologyTerm	51010	51010	mine_voc:\nhasDescription	mine_type:\nDescription	51010	50077
mold_res:\nzebrafishmine_RNAClone	49020	39117	mine_voc:\nhasDataSet	http://mo-ld.org/resource/zebrafishmine_DataSet	49020	3
http://mo-ld.org/resource/zebrafishmine_DataSet	49020	3	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_RNAClone	49020	39117
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	48658	48658	mine_voc:\nhasProbeLibrary	mold_res:\nzebrafishmine_ProbeLibrary	48658	98
http://mo-ld.org/resource/zebrafishmine_BioEntity	48658	48658	mine_voc:\nhasProbeLibrary	http://mo-ld.org/resource/zebrafishmine_ProbeLibrary	48658	98
http://mo-ld.org/resource/zebrafishmine_Reagent	48658	48658	mine_voc:\nhasProbeLibrary	http://mo-ld.org/resource/zebrafishmine_ProbeLibrary	48658	98
http://mo-ld.org/resource/zebrafishmine_Clone	48658	48658	mine_voc:\nhasProbeLibrary	http://mo-ld.org/resource/zebrafishmine_ProbeLibrary	48658	98
http://mo-ld.org/resource/zebrafishmine_Reagent	48658	48658	mine_voc:\nhasSequenceType	mine_type:\nSequenceType	48658	3
http://mo-ld.org/resource/zebrafishmine_BioEntity	48658	48658	mine_voc:\nhasSequenceType	http://mo-ld.org/mine_type:SequenceType	48658	3
http://mo-ld.org/resource/zebrafishmine_Clone	48658	48658	mine_voc:\nhasSequenceType	http://mo-ld.org/mine_type:SequenceType	48658	3
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	48658	48658	mine_voc:\nhasSequenceType	http://mo-ld.org/mine_type:SequenceType	48658	3
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	47244	47244	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/zebrafishmine_OntologyTerm	47244	11
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	47244	47244	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/zebrafishmine_SOTerm	47244	11
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	47244	47244	mine_voc:\nhasOrganism	http://mo-ld.org/resource/zebrafishmine_Organism	47244	1
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	47244	47244	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	47244	47244
mold_res:\nzebrafishmine_SequenceAlteration	47031	47031	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	47031	47030
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	45958	45958	mine_voc:\nhasVector	mine_type:\nVector	45958	58
http://mo-ld.org/resource/zebrafishmine_Clone	45958	45958	mine_voc:\nhasVector	http://mo-ld.org/mine_type:Vector	45958	58
http://mo-ld.org/resource/zebrafishmine_BioEntity	45958	45958	mine_voc:\nhasVector	http://mo-ld.org/mine_type:Vector	45958	58
http://mo-ld.org/resource/zebrafishmine_Reagent	45958	45958	mine_voc:\nhasVector	http://mo-ld.org/mine_type:Vector	45958	58
mold_res:\nzebrafishmine_Genotype	45580	20631	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	45580	9443
http://mo-ld.org/resource/zebrafishmine_Publication	44938	197	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_RNAClone	44938	37834
http://mo-ld.org/resource/zebrafishmine_RNAClone	44938	37834	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	44938	197
http://mo-ld.org/resource/zebrafishmine_Synonym	44698	44698	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Insertion	44698	20614
http://mo-ld.org/resource/zebrafishmine_Insertion	44698	20614	mine_voc:\nhasSynonym	http://mo-ld.org/resource/zebrafishmine_Synonym	44698	44698
http://mo-ld.org/resource/zebrafishmine_Synonym	44662	44662	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_TransgenicInsertion	44662	20598
http://mo-ld.org/resource/zebrafishmine_TransgenicInsertion	44662	20598	mine_voc:\nhasSynonym	http://mo-ld.org/resource/zebrafishmine_Synonym	44662	44662
mold_res:\nzebrafishmine_Transcript	43325	43325	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	43325	43325
http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325	mine_voc:\nhasDataSet	http://mo-ld.org/resource/zebrafishmine_DataSet	43325	1
http://mo-ld.org/resource/zebrafishmine_DataSet	43325	1	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325
http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/zebrafishmine_OntologyTerm	43325	1
http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/zebrafishmine_SOTerm	43325	1
http://mo-ld.org/resource/zebrafishmine_BioEntity	43325	43325	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	43325	11
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	43325	43325	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	43325	11
http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	43325	11
http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325	mine_voc:\nhasOrganism	http://mo-ld.org/resource/zebrafishmine_Organism	43325	1
http://mo-ld.org/resource/zebrafishmine_BioEntity	43325	43325	mine_voc:\nhasTypeDefinition	mine_type:\nTypeDefinition	43325	11
http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325	mine_voc:\nhasTypeDefinition	http://mo-ld.org/mine_type:TypeDefinition	43325	11
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	43325	43325	mine_voc:\nhasTypeDefinition	http://mo-ld.org/mine_type:TypeDefinition	43325	11
http://mo-ld.org/resource/zebrafishmine_Transcript	43325	43325	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	43325	43325
http://mo-ld.org/resource/zebrafishmine_Gene	43320	25634	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_BioEntity	43320	43320
http://mo-ld.org/resource/zebrafishmine_Gene	43320	25634	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	43320	43320
http://mo-ld.org/resource/zebrafishmine_Gene	43320	25634	mine_voc:\nhasTranscript	http://mo-ld.org/resource/zebrafishmine_Transcript	43320	43320
http://mo-ld.org/resource/zebrafishmine_Transcript	43320	43320	mine_voc:\nhasGene	http://mo-ld.org/resource/zebrafishmine_BioEntity	43320	25634
http://mo-ld.org/resource/zebrafishmine_Transcript	43320	43320	mine_voc:\nhasGene	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	43320	25634
http://mo-ld.org/resource/zebrafishmine_Transcript	43320	43320	mine_voc:\nhasGene	http://mo-ld.org/resource/zebrafishmine_Gene	43320	25634
http://mo-ld.org/resource/zebrafishmine_Publication	43004	117	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_Transcript	43004	42162
http://mo-ld.org/resource/zebrafishmine_Transcript	43004	42162	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	43004	117
http://mo-ld.org/resource/zebrafishmine_OntologyRelation	42662	21331	mine_voc:\nhasOntologyTerm	mold_res:\nzebrafishmine_SOTerm	42662	1935
http://mo-ld.org/resource/zebrafishmine_SOTerm	42662	1935	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/zebrafishmine_OntologyRelation	42662	21331
http://mo-ld.org/resource/zebrafishmine_GOTerm	42616	42616	mine_voc:\nhasIdentifier	http://mo-ld.org/mine_type:Identifier	42616	42616
http://mo-ld.org/resource/zebrafishmine_GOTerm	42428	42428	mine_voc:\nhasObsolete	http://mo-ld.org/mine_type:Obsolete	42428	1
http://mo-ld.org/resource/zebrafishmine_GOTerm	42428	42428	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	42428	41710
http://mo-ld.org/resource/zebrafishmine_GOTerm	42428	42428	mine_voc:\nhasOntology	http://mo-ld.org/resource/zebrafishmine_Ontology	42428	1
http://mo-ld.org/resource/zebrafishmine_BioEntity	40915	40915	mine_voc:\nhasMutagen	mine_type:\nMutagen	40915	12
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	40915	40915	mine_voc:\nhasMutagen	http://mo-ld.org/mine_type:Mutagen	40915	12
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	40915	40915	mine_voc:\nhasMutagen	http://mo-ld.org/mine_type:Mutagen	40915	12
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	40915	40915	mine_voc:\nhasFeatureId	mine_type:\nFeatureId	40915	40915
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	40915	40915	mine_voc:\nhasFeatureId	http://mo-ld.org/mine_type:FeatureId	40915	40915
http://mo-ld.org/resource/zebrafishmine_BioEntity	40915	40915	mine_voc:\nhasFeatureId	http://mo-ld.org/mine_type:FeatureId	40915	40915
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	40915	40915	mine_voc:\nhasMutagee	mine_type:\nMutagee	40915	5
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	40915	40915	mine_voc:\nhasMutagee	http://mo-ld.org/mine_type:Mutagee	40915	5
http://mo-ld.org/resource/zebrafishmine_BioEntity	40915	40915	mine_voc:\nhasMutagee	http://mo-ld.org/mine_type:Mutagee	40915	5
mold_res:\nzebrafishmine_Lab	40741	518	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/zebrafishmine_BioEntity	40741	40741
http://mo-ld.org/resource/zebrafishmine_Lab	40741	518	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	40741	40741
http://mo-ld.org/resource/zebrafishmine_Lab	40741	518	mine_voc:\nhasSequenceFeature	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	40741	40741
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	40741	40741	mine_voc:\nhasLab	http://mo-ld.org/resource/zebrafishmine_Lab	40741	518
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	40741	40741	mine_voc:\nhasLab	http://mo-ld.org/resource/zebrafishmine_Lab	40741	518
http://mo-ld.org/resource/zebrafishmine_BioEntity	40741	40741	mine_voc:\nhasLab	http://mo-ld.org/resource/zebrafishmine_Lab	40741	518
http://mo-ld.org/resource/zebrafishmine_BioEntity	40729	40729	mine_voc:\nhasFeaturePrefix	mold_res:\nzebrafishmine_FeaturePrefix	40729	328
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	40729	40729	mine_voc:\nhasFeaturePrefix	http://mo-ld.org/resource/zebrafishmine_FeaturePrefix	40729	328
http://mo-ld.org/resource/zebrafishmine_SequenceFeature	40729	40729	mine_voc:\nhasFeaturePrefix	http://mo-ld.org/resource/zebrafishmine_FeaturePrefix	40729	328
mold_res:\nzebrafishmine_Person	39399	5082	mine_voc:\nhasPublication	http://mo-ld.org/resource/zebrafishmine_Publication	39399	16698
http://mo-ld.org/resource/zebrafishmine_Publication	39399	16698	mine_voc:\nhasPerson	http://mo-ld.org/resource/zebrafishmine_Person	39399	5082
mold_res:\nzebrafishmine_RNAClone	39117	39117	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	39117	39117
http://mo-ld.org/resource/zebrafishmine_RNAClone	39117	39117	mine_voc:\nhasOrganism	http://mo-ld.org/resource/zebrafishmine_Organism	39117	1
http://mo-ld.org/resource/zebrafishmine_RNAClone	39117	39117	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	39117	39117
http://mo-ld.org/resource/zebrafishmine_CrossReference	38341	38341	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	38341	34539
http://mo-ld.org/resource/zebrafishmine_SequenceAlteration	38341	34539	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/zebrafishmine_CrossReference	38341	38341
http://mo-ld.org/resource/zebrafishmine_RNAClone	34865	34865	mine_voc:\nhasProbeLibrary	http://mo-ld.org/resource/zebrafishmine_ProbeLibrary	34865	88
http://mo-ld.org/resource/zebrafishmine_RNAClone	34865	34865	mine_voc:\nhasSequenceType	mine_type:\nSequenceType	34865	3
http://mo-ld.org/resource/zebrafishmine_Fish	34668	31291	mine_voc:\nhasReagent	http://mo-ld.org/resource/zebrafishmine_SequenceFeature	34668	6085
http://mo-ld.org/resource/zebrafishmine_Fish	34668	31291	mine_voc:\nhasReagent	http://mo-ld.org/resource/zebrafishmine_Reagent	34668	6085
http://mo-ld.org/resource/zebrafishmine_Fish	34668	31291	mine_voc:\nhasReagent	http://mo-ld.org/resource/zebrafishmine_BioEntity	34668	6085
mold_res:\nzebrafishmine_Image	32835	32835	mine_voc:\nhasLabel	mine_type:\nLabel	32835	31873
http://mo-ld.org/resource/zebrafishmine_Synonym	32608	32608	mine_voc:\nhasBioEntity	mold_res:\nzebrafishmine_MorpholinoOligo	32608	8385
http://mo-ld.org/resource/zebrafishmine_MorpholinoOligo	32608	8385	mine_voc:\nhasSynonym	http://mo-ld.org/resource/zebrafishmine_Synonym	32608	32608
http://mo-ld.org/resource/zebrafishmine_Phenotype	32479	32356	mine_voc:\nhasOntologyTerm	http://mo-ld.org/resource/zebrafishmine_GOTerm	32479	2108
http://mo-ld.org/resource/zebrafishmine_RNAClone	32167	32167	mine_voc:\nhasVector	http://mo-ld.org/mine_type:Vector	32167	51
http://mo-ld.org/resource/zebrafishmine_Fish	31291	31291	mine_voc:\nhasGenotype	mold_res:\nzebrafishmine_Genotype	31291	20600
