Subject-Type	Subject-Type Count	Subject-Type Distinct Count	Property	Object-Type	Object-Type Count	Object-Type tDistinct_count
http://mo-ld.org/resource/flymine_SOTerm	42662	1935	mine_voc:\nhasOntologyRelation	http://mo-ld.org/resource/flymine_OntologyRelation	42662	21331
http://mo-ld.org/resource/flymine_GOTerm	42046	42046	mine_voc:\nhasIdentifier	http://mo-ld.org/mine_type:Identifier	42046	42046
http://mo-ld.org/resource/flymine_GOTerm	42045	42045	mine_voc:\nhasObsolete	http://mo-ld.org/mine_type:Obsolete	42045	1
http://mo-ld.org/resource/flymine_GOTerm	42045	42045	mine_voc:\nhasOntology	http://mo-ld.org/resource/flymine_Ontology	42045	1
http://mo-ld.org/resource/flymine_GOTerm	42044	42044	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	42044	41330
mold_res:\nflymine_ProteinDomain	41233	28599	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	41233	2
http://mo-ld.org/resource/flymine_DataSet	41233	2	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_ProteinDomain	41233	28599
http://mo-ld.org/resource/flymine_CrossReference	39278	39278	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_ProteinDomain	39278	28462
http://mo-ld.org/resource/flymine_ProteinDomain	39278	28462	mine_voc:\nhasCrossReference	http://mo-ld.org/resource/flymine_CrossReference	39278	39278
http://mo-ld.org/resource/flymine_Publication	39174	8007	mine_voc:\nhasBioEntity	mold_res:\nflymine_ChromosomeStructureVariation	39174	13012
http://mo-ld.org/resource/flymine_ChromosomeStructureVariation	39174	13012	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	39174	8007
mold_res:\nflymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	39015	1
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasStandardError	mine_type:\nStandardError	39015	38982
http://mo-ld.org/resource/flymine_MicroArrayResult	39015	39015	mine_voc:\nhasStandardError	http://mo-ld.org/mine_type:StandardError	39015	38982
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	39015	1
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasIsControl	mine_type:\nIsControl	39015	1
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasValue	mine_type:\nValue	39015	38974
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	39015	2853
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	39015	2853
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	39015	2853
http://mo-ld.org/resource/flymine_ProbeSet	39015	4335	mine_voc:\nhasMicroArrayResult	http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015
http://mo-ld.org/resource/flymine_Gene	39015	2853	mine_voc:\nhasMicroArrayResult	http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015
mold_res:\nflymine_MicroArrayAssay	39015	9	mine_voc:\nhasMicroArrayResult	http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasMicroArrayAssay	http://mo-ld.org/resource/flymine_MicroArrayAssay	39015	9
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasProbeSet	http://mo-ld.org/resource/flymine_BioEntity	39015	4335
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasProbeSet	http://mo-ld.org/resource/flymine_ProbeSet	39015	4335
http://mo-ld.org/resource/flymine_AGambiaeLifeCycle	39015	39015	mine_voc:\nhasProbeSet	http://mo-ld.org/resource/flymine_SequenceFeature	39015	4335
mold_res:\nflymine_MiRNATarget	38772	38772	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	38772	93
http://mo-ld.org/resource/flymine_BioEntity	38772	38772	mine_voc:\nhasScoreType	mine_type:\nScoreType	38772	1
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasScoreType	http://mo-ld.org/mine_type:ScoreType	38772	1
http://mo-ld.org/resource/flymine_SequenceFeature	38772	38772	mine_voc:\nhasScoreType	http://mo-ld.org/mine_type:ScoreType	38772	1
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	38772	38772
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	38772	1
http://mo-ld.org/resource/flymine_Location	38772	38772	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772
http://mo-ld.org/resource/flymine_Synonym	38772	38772	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772
http://mo-ld.org/resource/flymine_DataSet	38772	1	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	38772	78
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	38772	1
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	38772	12
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	38772	12
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_Chromosome	38772	12
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	38772	38772
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasSynonym	http://mo-ld.org/resource/flymine_Synonym	38772	38772
http://mo-ld.org/resource/flymine_BioEntity	38772	38772	mine_voc:\nhasScore	mine_type:\nScore	38772	10625
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasScore	http://mo-ld.org/mine_type:Score	38772	10625
http://mo-ld.org/resource/flymine_SequenceFeature	38772	38772	mine_voc:\nhasScore	http://mo-ld.org/mine_type:Score	38772	10625
http://mo-ld.org/resource/flymine_BioEntity	38772	38772	mine_voc:\nhasPvalue	mine_type:\nPvalue	38772	22888
http://mo-ld.org/resource/flymine_SequenceFeature	38772	38772	mine_voc:\nhasPvalue	http://mo-ld.org/mine_type:Pvalue	38772	22888
http://mo-ld.org/resource/flymine_MiRNATarget	38772	38772	mine_voc:\nhasPvalue	http://mo-ld.org/mine_type:Pvalue	38772	22888
mold_res:\nflymine_MRNAExpressionResult	38521	38521	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	38521	2
http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521	mine_voc:\nhasStageRange	mine_type:\nStageRange	38521	10
http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	38521	7891
http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	38521	7891
http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	38521	7891
http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	38521	2
http://mo-ld.org/resource/flymine_BioEntity	38521	7891	mine_voc:\nhasMRNAExpressionResult	http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521
http://mo-ld.org/resource/flymine_Gene	38521	7891	mine_voc:\nhasMRNAExpressionResult	http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521
http://mo-ld.org/resource/flymine_SequenceFeature	38521	7891	mine_voc:\nhasMRNAExpressionResult	http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521
http://mo-ld.org/resource/flymine_MRNAExpressionResult	38521	38521	mine_voc:\nhasExpressed	mine_type:\nExpressed	38521	2
http://mo-ld.org/resource/flymine_MiRNATarget	37913	37913	mine_voc:\nhasSequence	http://mo-ld.org/resource/flymine_Sequence	37913	37913
http://mo-ld.org/resource/flymine_ProbeSet	36850	36850	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	36850	2
http://mo-ld.org/resource/flymine_ProbeSet	36850	36850	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	36850	36850
http://mo-ld.org/resource/flymine_ProbeSet	36531	33043	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	36531	16837
http://mo-ld.org/resource/flymine_ProbeSet	36531	33043	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	36531	16837
http://mo-ld.org/resource/flymine_ProbeSet	36531	33043	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	36531	16837
http://mo-ld.org/resource/flymine_Gene	36531	16837	mine_voc:\nhasProbeSet	http://mo-ld.org/resource/flymine_BioEntity	36531	33043
http://mo-ld.org/resource/flymine_Gene	36531	16837	mine_voc:\nhasProbeSet	http://mo-ld.org/resource/flymine_ProbeSet	36531	33043
http://mo-ld.org/resource/flymine_Gene	36531	16837	mine_voc:\nhasProbeSet	http://mo-ld.org/resource/flymine_SequenceFeature	36531	33043
http://mo-ld.org/resource/flymine_BioEntity	36310	33721	mine_voc:\nhasECNumber	mold_res:\nflymine_ECNumber	36310	1732
http://mo-ld.org/resource/flymine_Protein	36310	33721	mine_voc:\nhasECNumber	http://mo-ld.org/resource/flymine_ECNumber	36310	1732
http://mo-ld.org/resource/flymine_ECNumber	36310	1732	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_BioEntity	36310	33721
http://mo-ld.org/resource/flymine_ECNumber	36310	1732	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_Protein	36310	33721
http://mo-ld.org/resource/flymine_Gene	35791	83	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_MiRNATarget	35791	35791
http://mo-ld.org/resource/flymine_Gene	35791	83	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_BioEntity	35791	35791
http://mo-ld.org/resource/flymine_Gene	35791	83	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_SequenceFeature	35791	35791
http://mo-ld.org/resource/flymine_MiRNATarget	35791	35791	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	35791	83
http://mo-ld.org/resource/flymine_MiRNATarget	35791	35791	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	35791	83
http://mo-ld.org/resource/flymine_MiRNATarget	35791	35791	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	35791	83
http://mo-ld.org/resource/flymine_AnatomyTerm	35507	10402	mine_voc:\nhasOntologyTermSynonym	mold_res:\nflymine_OntologyTermSynonym	35507	33971
http://mo-ld.org/resource/flymine_BioEntity	34316	11089	mine_voc:\nhasPathway	mold_res:\nflymine_Pathway	34316	929
http://mo-ld.org/resource/flymine_Protein	33809	33809	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_BioEntity	33809	17380
http://mo-ld.org/resource/flymine_Protein	33809	33809	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_Protein	33809	17380
mold_res:\nflymine_ChromosomeStructureVariation	33690	32979	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	33690	11
http://mo-ld.org/resource/flymine_DataSet	33690	11	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_ChromosomeStructureVariation	33690	32979
http://mo-ld.org/resource/flymine_ChromosomeStructureVariation	32979	32979	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_OntologyTerm	32979	2
http://mo-ld.org/resource/flymine_ChromosomeStructureVariation	32979	32979	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_SOTerm	32979	2
http://mo-ld.org/resource/flymine_ChromosomeStructureVariation	32979	32979	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	32979	10
http://mo-ld.org/resource/flymine_SequenceCollection	32979	32979	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	32979	32979
http://mo-ld.org/resource/flymine_ChromosomeStructureVariation	32979	32979	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	32979	32979
http://mo-ld.org/resource/flymine_GOAnnotation	30580	30580	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_ProteinDomain	30580	12634
http://mo-ld.org/resource/flymine_OntologyAnnotation	30580	30580	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_ProteinDomain	30580	12634
http://mo-ld.org/resource/flymine_ProteinDomain	30580	12634	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/flymine_GOAnnotation	30580	30580
http://mo-ld.org/resource/flymine_ProteinDomain	30580	12634	mine_voc:\nhasGOAnnotation	http://mo-ld.org/resource/flymine_OntologyAnnotation	30580	30580
http://mo-ld.org/resource/flymine_ProteinDomain	30580	12634	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_GOAnnotation	30580	30580
http://mo-ld.org/resource/flymine_ProteinDomain	30580	12634	mine_voc:\nhasOntologyAnnotation	http://mo-ld.org/resource/flymine_OntologyAnnotation	30580	30580
http://mo-ld.org/resource/flymine_MRNA	30209	9368	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_BioEntity	30209	30209
http://mo-ld.org/resource/flymine_Transcript	30209	9368	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_MiRNATarget	30209	30209
http://mo-ld.org/resource/flymine_Transcript	30209	9368	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_SequenceFeature	30209	30209
http://mo-ld.org/resource/flymine_MRNA	30209	9368	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_SequenceFeature	30209	30209
http://mo-ld.org/resource/flymine_MRNA	30209	9368	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_MiRNATarget	30209	30209
http://mo-ld.org/resource/flymine_Transcript	30209	9368	mine_voc:\nhasMiRNATarget	http://mo-ld.org/resource/flymine_BioEntity	30209	30209
http://mo-ld.org/resource/flymine_SequenceFeature	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_BioEntity	30209	9368
http://mo-ld.org/resource/flymine_SequenceFeature	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_MRNA	30209	9368
http://mo-ld.org/resource/flymine_SequenceFeature	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_Transcript	30209	9368
http://mo-ld.org/resource/flymine_BioEntity	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_Transcript	30209	9368
http://mo-ld.org/resource/flymine_MiRNATarget	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_MRNA	30209	9368
http://mo-ld.org/resource/flymine_MiRNATarget	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_Transcript	30209	9368
http://mo-ld.org/resource/flymine_BioEntity	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_MRNA	30209	9368
http://mo-ld.org/resource/flymine_MiRNATarget	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_SequenceFeature	30209	9368
http://mo-ld.org/resource/flymine_SequenceFeature	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_SequenceFeature	30209	9368
http://mo-ld.org/resource/flymine_BioEntity	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_SequenceFeature	30209	9368
http://mo-ld.org/resource/flymine_MiRNATarget	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_BioEntity	30209	9368
http://mo-ld.org/resource/flymine_BioEntity	30209	30209	mine_voc:\nhasMRNA	http://mo-ld.org/resource/flymine_BioEntity	30209	9368
http://mo-ld.org/resource/flymine_Intron	30049	23248	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_NcRNA	30049	10204
http://mo-ld.org/resource/flymine_NcRNA	30049	10204	mine_voc:\nhasIntron	http://mo-ld.org/resource/flymine_BioEntity	30049	23248
http://mo-ld.org/resource/flymine_NcRNA	30049	10204	mine_voc:\nhasIntron	http://mo-ld.org/resource/flymine_Intron	30049	23248
http://mo-ld.org/resource/flymine_NcRNA	30049	10204	mine_voc:\nhasIntron	http://mo-ld.org/resource/flymine_SequenceFeature	30049	23248
http://mo-ld.org/resource/flymine_ProteinDomain	28599	28599	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	28599	28599
http://mo-ld.org/resource/flymine_BioEntity	28462	28462	mine_voc:\nhasShortName	mine_type:\nShortName	28462	28462
mold_res:\nflymine_ProteinDomain	28462	28462	mine_voc:\nhasShortName	http://mo-ld.org/mine_type:ShortName	28462	28462
http://mo-ld.org/resource/flymine_ProteinDomain	28462	28462	mine_voc:\nhasType	http://mo-ld.org/mine_type:Type	28462	7
http://mo-ld.org/resource/flymine_ProteinDomain	28462	28462	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	28462	22646
http://mo-ld.org/resource/flymine_Publication	26151	6803	mine_voc:\nhasBioEntity	mold_res:\nflymine_ChromosomalDeletion	26151	6526
http://mo-ld.org/resource/flymine_ChromosomalDeletion	26151	6526	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	26151	6803
http://mo-ld.org/resource/flymine_SequenceFeature	22461	22461	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	22461	18019
http://mo-ld.org/resource/flymine_Gene	22461	22461	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	22461	18019
http://mo-ld.org/resource/flymine_SequenceFeature	21829	21829	mine_voc:\nhasCytoLocation	mine_type:\nCytoLocation	21829	8502
http://mo-ld.org/resource/flymine_BioEntity	21829	21829	mine_voc:\nhasCytoLocation	http://mo-ld.org/mine_type:CytoLocation	21829	8502
http://mo-ld.org/resource/flymine_NcRNA	21799	21075	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	21799	14
http://mo-ld.org/resource/flymine_DataSet	21799	14	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_NcRNA	21799	21075
mold_res:\nflymine_ChromosomalDeletion	21648	20937	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	21648	2
http://mo-ld.org/resource/flymine_DataSet	21648	2	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_ChromosomalDeletion	21648	20937
http://mo-ld.org/resource/flymine_BioEntity	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_AnatomyTerm	21371	794
mold_res:\nflymine_CRM	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_AnatomyTerm	21371	794
http://mo-ld.org/resource/flymine_SequenceFeature	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_AnatomyTerm	21371	794
mold_res:\nflymine_RegulatoryRegion	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_AnatomyTerm	21371	794
http://mo-ld.org/resource/flymine_BioEntity	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_OntologyTerm	21371	794
http://mo-ld.org/resource/flymine_CRM	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_OntologyTerm	21371	794
http://mo-ld.org/resource/flymine_SequenceFeature	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_OntologyTerm	21371	794
http://mo-ld.org/resource/flymine_RegulatoryRegion	21371	6300	mine_voc:\nhasAnatomyTerm	http://mo-ld.org/resource/flymine_OntologyTerm	21371	794
http://mo-ld.org/resource/flymine_NcRNA	21075	21075	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_OntologyTerm	21075	6
http://mo-ld.org/resource/flymine_NcRNA	21075	21075	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_SOTerm	21075	6
http://mo-ld.org/resource/flymine_NcRNA	21075	21075	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	21075	12
http://mo-ld.org/resource/flymine_NcRNA	21075	21075	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	21075	21075
http://mo-ld.org/resource/flymine_NcRNA	21075	21075	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	21075	21075
http://mo-ld.org/resource/flymine_NcRNA	21069	21069	mine_voc:\nhasSequence	http://mo-ld.org/resource/flymine_Sequence	21069	21069
http://mo-ld.org/resource/flymine_NcRNA	21069	21069	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	21069	3459
http://mo-ld.org/resource/flymine_ChromosomalDeletion	20937	20937	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_OntologyTerm	20937	2
http://mo-ld.org/resource/flymine_ChromosomalDeletion	20937	20937	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_SOTerm	20937	2
http://mo-ld.org/resource/flymine_ChromosomalDeletion	20937	20937	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	20937	1
http://mo-ld.org/resource/flymine_ChromosomalDeletion	20937	20937	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	20937	20937
http://mo-ld.org/resource/flymine_ChromosomeStructureVariation	20725	20725	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	20725	20725
mold_res:\nflymine_NcRNA	19664	19664	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	19664	19664
http://mo-ld.org/resource/flymine_Location	19664	19664	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_NcRNA	19664	19664
http://mo-ld.org/resource/flymine_NcRNA	19664	19664	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	19664	1403
http://mo-ld.org/resource/flymine_NcRNA	19664	19664	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	19664	1403
http://mo-ld.org/resource/flymine_NcRNA	19664	19664	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_Chromosome	19664	1403
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	19646	19646	mine_voc:\nhasDevelopmentTerm	mold_res:\nflymine_DevelopmentTerm	19646	75
http://mo-ld.org/resource/flymine_PhenotypeAnnotation	19646	19646	mine_voc:\nhasDevelopmentTerm	http://mo-ld.org/resource/flymine_OntologyTerm	19646	75
mold_res:\nflymine_Pathway	19574	803	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_BioEntity	19574	7079
http://mo-ld.org/resource/flymine_Pathway	19574	803	mine_voc:\nhasProtein	http://mo-ld.org/resource/flymine_Protein	19574	7079
http://mo-ld.org/resource/flymine_Protein	19574	7079	mine_voc:\nhasPathway	http://mo-ld.org/resource/flymine_Pathway	19574	803
http://mo-ld.org/resource/flymine_Gene	18876	15359	mine_voc:\nhasTranscript	http://mo-ld.org/resource/flymine_NcRNA	18876	18876
http://mo-ld.org/resource/flymine_NcRNA	18876	18876	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_BioEntity	18876	15359
http://mo-ld.org/resource/flymine_NcRNA	18876	18876	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_SequenceFeature	18876	15359
http://mo-ld.org/resource/flymine_NcRNA	18876	18876	mine_voc:\nhasGene	http://mo-ld.org/resource/flymine_Gene	18876	15359
http://mo-ld.org/resource/flymine_InteractionExperiment	18434	18434	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	18434	16436
http://mo-ld.org/resource/flymine_Publication	17566	6646	mine_voc:\nhasBioEntity	mold_res:\nflymine_TransposableElement	17566	5880
http://mo-ld.org/resource/flymine_TransposableElement	17566	5880	mine_voc:\nhasPublication	http://mo-ld.org/resource/flymine_Publication	17566	6646
http://mo-ld.org/resource/flymine_InteractionExperiment	17194	16184	mine_voc:\nhasInteractionTerm	mold_res:\nflymine_InteractionTerm	17194	92
http://mo-ld.org/resource/flymine_InteractionExperiment	17194	16184	mine_voc:\nhasInteractionTerm	http://mo-ld.org/resource/flymine_OntologyTerm	17194	92
http://mo-ld.org/resource/flymine_AnatomyTerm	16723	16723	mine_voc:\nhasIdentifier	http://mo-ld.org/mine_type:Identifier	16723	16723
http://mo-ld.org/resource/flymine_AnatomyTerm	16641	16641	mine_voc:\nhasObsolete	mine_type:\nObsolete	16641	1
http://mo-ld.org/resource/flymine_AnatomyTerm	16641	16641	mine_voc:\nhasOntology	mold_res:\nflymine_Ontology	16641	2
mold_res:\nflymine_TransposableElementInsertionSite	16451	16451	mine_voc:\nhasSymbol	http://mo-ld.org/mine_type:Symbol	16451	16196
http://mo-ld.org/resource/flymine_OntologyTerm	16217	12336	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	16217	34
http://mo-ld.org/resource/flymine_InteractionExperiment	16181	16181	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	16181	15544
mold_res:\nflymine_RegulatoryRegion	15883	15883	mine_voc:\nhasLocation	http://mo-ld.org/resource/flymine_Location	15883	15883
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasDataSet	http://mo-ld.org/resource/flymine_DataSet	15883	3
http://mo-ld.org/resource/flymine_Location	15883	15883	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883
http://mo-ld.org/resource/flymine_DataSet	15883	3	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasSequence	http://mo-ld.org/resource/flymine_Sequence	15883	15883
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	15883	2953
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_OntologyTerm	15883	4
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/flymine_SOTerm	15883	4
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasOrganism	http://mo-ld.org/resource/flymine_Organism	15883	1
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_BioEntity	15883	6
http://mo-ld.org/resource/flymine_RegulatoryRegion	15883	15883	mine_voc:\nhasChromosome	http://mo-ld.org/resource/flymine_SequenceFeature	15883	6
